GeneID	SRR10416714	SRR10416715	SRR10416716	SRR10416711	SRR10416712	SRR10416713
26099	7.45727007080294	7.44046961424106	7.29956926764307	8.18670838388121	8.12199692109732	8.06440964495956
55707	5.30623363978606	5.35815973209667	5.47764546707425	5.61311337632584	5.62179257311339	5.54686910378676
114819	1.56262533925018	1.83650690663777	1.91060525307377	-0.282190735258881	0.197913486132782	0.526870210566813
55672	2.62652891746135	2.8857673879518	2.58259363068629	3.1516945557084	3.34481291525076	3.17455995478015
84809	3.26509024478298	3.24748609593239	3.29741927982883	3.58687217724196	3.8725470866774	3.89690636240327
9696	4.13794829195108	4.06860369166702	4.38052853238444	3.83424796489959	4.02986387807388	3.79512838910737
23400	5.88540104399628	5.84123508021897	5.7509472312036	6.70332871393276	6.60886439576054	6.50567488738184
6390	6.43919459002687	6.38487411261358	6.37079423409765	7.14950015465442	7.11600783937797	7.01547882697687
29943	3.96845539673991	3.98975683579534	4.18799435577892	2.44614972493371	2.52339776991821	2.52714217902885
51702	7.26583644565933	7.25904916845851	7.43073086542854	8.50830213882764	8.51371328982635	8.42538535119077
100616188	-0.2923269688225	0.585956916920203	-0.664771565329725	0.805534006205524	0.61406323637864	0.612621007063954
55920	8.29964894675452	8.20264589051333	8.09650806070421	8.89634540028232	8.90555817615795	8.87451409731818
55160	3.23692656981352	3.18656871638514	3.38558741629473	2.71178680257314	2.77045218153164	2.75164918570742
5081	3.42757822484612	3.51858699601816	3.43601265999609	5.19402624210137	5.17490869463658	5.19037721582151
8659	3.49254582827914	3.5004993555521	3.50061659135447	4.62946544221918	4.56203719400167	4.41831009622832
126917	6.24723812474822	6.25063612885137	6.12913416555386	6.72091419347416	6.8116137899666	6.78673118199593
23352	8.63061520028931	8.52914495660709	8.50564040858233	8.6698478441544	8.75591084593718	8.84810129757622
23065	7.04133057244058	7.04448317009919	6.96412820283305	8.03013175917156	8.00990714175852	8.03801518365335
51154	5.48049891014766	5.58000504533567	5.22148771197833	7.14860425445543	7.09430616708657	6.89871618782286
100506730	1.22304833752902	0.948148234513954	1.18439188115438	0.611122386745003	0.684611387288943	1.10210415069485
8574	4.90668459545684	4.83588004598489	4.80339707596897	5.32350868992125	5.40125447186108	5.30267869750261
54896	3.0226971452634	3.03773587033365	2.86617099488767	4.44911930953181	4.39325591801609	4.02753459013935
